wd;ws
242;2,9
242;0,9
242;2,2
242;4,3
242;0
242;3,9
242;0,1
242;1,6
242;0,7
242;2
242;0
242;0
242;0
242;0
242;2,4
242;2,4
242;1,5
242;0
242;0
242;4,5
242;6,5
242;0
242;0
242;3,8
242;0
242;0
242;0
242;0
242;3,5
242;3,6
242;4,3
242;3
242;5,4
242;1,4
242;0,9
242;0
242;0
242;0
242;3,1
242;3,7
242;0,3
242;0,6
242;4,9
242;1,2
242;0
242;1,2
242;0
242;0
242;0,1
242;2,2
242;0
242;0,1
242;0,7
242;0
242;0,4
242;0,8
242;4,7
242;0
242;0
242;3,8
242;0,2
242;0,1
242;0
242;0
243;0,5
243;2,2
243;4,1
243;3,2
243;4,6
243;2,1
243;3
243;3
243;0,9
243;4,1
243;3,7
243;5,5
243;3,9
243;0
243;0
243;2,8
243;2,3
243;6,3
243;3,4
243;2,6
243;3,8
243;3,7
243;0
243;3
243;3,9
243;0,1
243;2,7
243;2
243;0,9
243;0
243;1,9
243;2,1
243;2,5
243;2,7
243;0
243;2,3
243;1,6
243;2,3
243;2,8
243;2,6
243;3
243;0
243;5,4
243;1,5
243;2,1
243;3,4
243;4,3
243;0
243;0
243;0
243;4,9
243;3,2
243;3,5
243;4,9
243;6,4
243;0
243;3,6
243;4,6
243;4,8
243;2,5
243;4
243;1,3
243;1,8
243;4,9
243;0
243;4,7
243;0
243;3,4
243;4,3
243;5,1
243;4,5
243;4,9
243;5,5
243;2,7
243;0,6
243;4,3
243;3
243;4,2
243;3,1
243;4,4
243;1,5
243;1,1
243;0
243;6
243;4,8
243;4,6
243;4,7
243;0,3
243;4,2
243;5,2
243;2,9
243;4,4
243;4,2
243;3,5
243;2,5
243;1,6
243;1,1
243;5
243;3,5
243;4,5
243;4,1
243;0,8
243;0,3
243;0,4
243;1,8
243;4,5
243;5
243;0,8
243;4,4
243;4,2
243;1,5
243;4,5
243;3,8
243;2,6
243;2,6
243;2,1
243;3,5
243;2,3
243;0
243;1,8
243;3,8
243;0
243;0
243;2,3
243;0,1
243;0
243;5,1
243;0
243;2,2
243;0
243;3,3
243;3,7
243;0,4
243;5,5
243;5,8
243;4,2
243;2,2
243;3
243;0,1
243;2,6
243;1,6
243;0
243;3,5
243;0
243;2,7
243;0
243;0
243;0
243;0
243;5,4
243;0
243;0
243;0
243;0
243;0
243;4,3
243;4
243;1,3
243;2,2
243;0
243;1,4
243;3
243;0
243;3,3
243;3,9
243;1,8
243;4,7
243;4,8
243;2,8
243;3,2
243;3,8
243;4,4
243;0
243;4,4
243;6
243;2,6
243;0,6
243;2,3
243;1,1
243;2,7
243;0
243;2,7
243;0,3
243;2,4
243;2,2
243;0
243;1,9
243;3,8
243;3,9
243;3,5
243;4,6
243;3,8
243;3,2
243;0
243;3,6
243;2,6
243;1
243;3,2
243;3,7
243;3,9
243;1,8
243;3,4
243;3,4
243;1,7
243;3,7
243;2
243;4,1
243;4,5
243;0,5
243;0
243;0
243;0
243;1,4
243;0
243;2,3
243;0
243;0
243;2,4
243;2,8
243;0,2
243;2,5
243;0
243;0
243;1,7
243;2
243;0
243;6,6
243;0
243;0
243;1,9
243;4,4
243;0
243;5,6
243;0,7
243;0
243;0
243;5,2
243;0,7
243;0
243;0
243;4,6
243;0
243;0
243;4
243;3,3
243;0
243;0
243;7,8
243;1,3
243;3,1
243;0
243;3,3
243;0
243;5,3
243;0
243;0
243;0
243;3,4
243;0
243;2,8
243;4,4
243;0
243;0
243;0
243;2,3
243;4,1
243;0
243;1,2
243;0,1
243;0
243;0,1
243;0
243;0
243;0,1
243;4,2
243;5,3
244;3,4
244;1,6
244;2,4
244;5,4
244;4,1
244;1
244;2,6
244;2,6
244;5
244;4
244;1,7
244;2,4
244;4,7
244;1,7
244;2,5
244;3,7
244;3,1
244;1,4
244;1,6
244;4
244;2,3
244;4,7
244;3,7
244;4,5
244;4,2
244;4,2
244;0,3
244;2,6
244;4,2
244;1,7
244;1,1
244;0
244;1,7
244;3,1
244;2,5
244;2,6
244;3,5
244;3,6
244;4
244;4,7
244;1,5
244;4,4
244;5,1
244;2,9
244;0
244;0
244;0
244;3,6
244;3
244;0
244;4,7
244;1,6
244;0
244;0
244;1,8
244;4,5
244;4,6
244;5,6
244;4,6
244;5,4
244;5
244;4,2
244;4,6
244;3,7
244;4,9
244;4,9
244;3,8
244;0
244;4,4
244;0
244;2
244;2,8
244;4,5
244;4,5
244;5,8
244;6,3
244;3,7
244;2,9
244;3
244;2,9
244;0
244;0,5
244;2,4
244;4,3
244;3,1
244;3,6
244;0
244;2,2
244;0
244;4,9
244;4
244;1,7
244;4,3
244;3,4
244;5,2
244;4,6
244;5,1
244;3,5
244;4,2
244;5,3
244;5,9
244;4,1
244;3,3
244;2,3
244;4,7
244;2
244;3,9
244;4
244;0
244;3,3
244;3,5
244;3,9
244;4,7
244;1
244;0,8
244;3,4
244;0,6
244;4,7
244;0
244;3,8
244;0
244;2,6
244;0
244;3,3
244;1,1
244;6,2
244;4,7
244;0,7
244;0
244;0,3
244;5
244;2,9
244;0,2
244;2,2
244;0
244;3,8
244;5,6
244;0,1
244;0
244;0
244;1,7
244;4,1
244;3,2
244;4,3
244;1,2
244;2,5
244;2,2
244;4,3
244;0,4
244;4,3
244;0
244;2,8
244;0
244;2
244;4,2
244;3,5
244;2,8
244;1,4
244;0
244;0
244;3,2
244;0
244;3,9
244;0
244;2,5
244;4,4
244;0
244;0,4
244;3,3
244;0
244;2,7
244;0,4
244;0
244;2,4
244;6,2
244;6,7
244;0
244;4,8
244;5
244;1,8
244;4,3
244;4,6
244;0
244;2,6
244;2,9
244;2,3
244;1,8
244;5,3
244;0,1
244;0,1
244;0,3
244;0
244;0,3
244;2
244;4,6
244;3,7
244;4,5
244;3,9
244;4,4
244;2,3
244;4,5
244;4,1
244;5,2
244;4
244;3,3
244;4,3
244;3,1
244;4,8
244;3,7
244;4,8
244;5,5
244;0,1
244;2,7
244;3,6
244;0
244;5,1
244;4,2
244;4,3
244;0
244;0
244;0
244;0
244;0
244;2,2
244;2,2
244;0
244;0
244;0
244;2,4
244;3,6
244;3,4
244;0
244;1,3
244;3,3
244;0
244;0,1
244;0
244;4,2
244;3,9
244;3
244;0,1
244;0
244;0
244;2,7
244;4,4
244;0
244;6
244;0
244;0
244;2,5
244;0
244;0
244;0
244;0
244;5
244;2,4
244;3
244;0
244;4,1
244;4,4
244;6
244;1,2
244;1,2
244;0
244;6,1
244;4
244;0
244;0
244;1,2
244;1,8
244;2,2
244;0
244;5,1
244;0,8
244;0,3
244;1,6
244;2,3
244;0
244;0
244;0
244;0,1
244;0,1
244;0
244;0,2
244;2,6
244;3,5
244;1,3
244;1
244;1,1
244;1,4
244;4,7
244;0
244;0
244;1,2
244;4,1
244;0
244;0
244;0
244;1,6
244;4,5
244;5,6
244;0
244;0,1
244;1,4
244;5,5
244;0,5
244;0
244;3,3
244;5
244;2,5
244;2
244;0
244;5,2
245;0,2
245;1,5
245;4,6
245;1,5
245;4,3
245;2,1
245;5,4
245;2,6
245;3,5
245;4,5
245;2
245;2,8
245;2,9
245;3,1
245;2,4
245;3,2
245;2
245;2,6
245;5,3
245;5,6
245;0,5
245;1,8
245;2,5
245;2,6
245;2,4
245;3
245;2,3
245;2
245;2,3
245;0
245;3
245;0
245;1,8
245;0,7
245;0
245;4,7
245;2,3
245;1,4
245;3,7
245;2,7
245;3,2
245;3,8
245;0,1
245;1,1
245;3,1
245;3,4
245;4,1
245;3,8
245;0
245;0
245;3,1
245;3,8
245;7,1
245;0
245;3,9
245;4,8
245;3,1
245;4,1
245;5,3
245;3,2
245;4,7
245;0
245;4,5
245;5,4
245;0
245;0
245;4,9
245;1
245;1,2
245;2,1
245;3,3
245;5,6
245;6,8
245;5,7
245;5,9
245;3,3
245;4,2
245;3,7
245;4,3
245;7,4
245;1
245;2,8
245;3,7
245;3,8
245;4,5
245;0
245;4,3
245;1
245;5,1
245;0
245;3,3
245;4
245;4,2
245;4,5
245;7,2
245;6,7
245;0
245;1,4
245;5,8
245;4,7
245;2,4
245;0
245;5,2
245;0
245;1,2
245;3,9
245;3,5
245;4,8
245;0
245;3,1
245;0
245;2,7
245;2,6
245;3,5
245;0
245;2,9
245;0,8
245;2
245;2,8
245;1,9
245;3,6
245;4,3
245;3,8
245;1
245;3,5
245;0
245;0
245;2,5
245;4,6
245;0
245;4,4
245;0,3
245;4,6
245;6,3
245;3,4
245;3
245;2,8
245;0
245;2,8
245;4,5
245;2,8
245;3,5
245;3,1
245;2,8
245;1
245;1,8
245;0
245;0
245;1,6
245;2,2
245;0
245;0,4
245;0
245;3,5
245;0
245;0
245;0
245;3,1
245;3,5
245;2,6
245;5
245;2,3
245;2,8
245;0
245;0
245;0,2
245;2,4
245;2,5
245;4,3
245;2,3
245;0
245;0
245;4,4
245;4,8
245;4,4
245;5
245;2,7
245;3,8
245;2,8
245;3
245;2,2
245;3,9
245;6,4
245;4,2
245;2
245;3,3
245;0
245;1,5
245;2
245;6,9
245;7,5
245;4,1
245;5,2
245;0,6
245;3,7
245;2,9
245;3,2
245;5,6
245;4,8
245;2,9
245;3
245;0,6
245;4,3
245;0
245;3,9
245;2,2
245;1,8
245;1,8
245;0
245;0
245;4,8
245;5,2
245;4,2
245;3,2
245;2,9
245;4,2
245;4,5
245;3,4
245;3,9
245;5,5
245;2,2
245;4,3
245;0
245;2,2
245;2,8
245;3,4
245;2,9
245;1,9
245;3,7
245;3,9
245;0
245;2,3
245;3,8
245;0
245;1
245;2,8
245;3,1
245;1,6
245;3,8
245;4,2
245;4,7
245;1,3
245;0
245;0
245;0
245;2,9
245;0
245;2,8
245;4,8
245;0
245;0
245;1,7
245;0,5
245;3,6
245;2,9
245;0
245;0
245;0
245;0
245;0
245;4
245;0,1
245;0,3
245;0
245;0
245;0
245;3
245;1,6
245;0
245;0,4
245;0
245;3,9
245;3,4
245;0
245;0
245;1,6
245;1,9
245;0
245;0
245;1,5
245;2,9
245;0
245;1,6
245;1,1
245;3,7
245;4,2
245;0,2
245;2,4
245;0
245;0
245;0
245;3,7
245;5,3
245;6
245;0
245;4,2
245;0
245;6,3
245;3,4
245;0
245;3,1
245;5,4
245;6,4
245;1,4
245;3,1
245;4,1
245;0,3
245;2,8
245;5,2
245;2,8
245;1,1
245;0
245;0,6
245;0
245;0
245;0
245;0
245;0
245;0
245;0,1
245;0
245;0,2
245;2,3
245;3,1
245;4,8
245;0,8
245;0,8
245;0
245;4,5
245;3,9
245;0
245;0
246;4,6
246;3,8
246;3,6
246;1,2
246;5,1
246;4,7
246;2,5
246;4,7
246;3,5
246;4,3
246;4,6
246;0
246;2,2
246;3,2
246;4,7
246;5,8
246;3,6
246;2,5
246;2,7
246;3
246;4,5
246;2,9
246;2,2
246;1,6
246;1,7
246;2
246;2,9
246;2,1
246;1,9
246;2,1
246;1,5
246;2
246;2
246;3,1
246;1,2
246;3,3
246;3,5
246;7,3
246;2
246;2
246;3,7
246;5,4
246;2,9
246;0,4
246;3,2
246;1,4
246;2,3
246;3,3
246;2,7
246;0,2
246;3,6
246;4
246;4,4
246;4,7
246;2,4
246;5,5
246;3,3
246;4,7
246;5,9
246;7
246;4,6
246;2,1
246;3,6
246;4,7
246;5,7
246;1,9
246;0
246;1,7
246;2
246;1,8
246;5,4
246;5,6
246;3,9
246;5,8
246;3
246;5,3
246;4,2
246;5,4
246;3,3
246;5,8
246;4,6
246;4
246;1,5
246;3,1
246;2,7
246;5,9
246;4,6
246;3,9
246;5
246;1,5
246;6,6
246;5,2
246;4,8
246;2,8
246;3,1
246;5,6
246;4,8
246;2,8
246;4,3
246;5,5
246;4,1
246;3,4
246;1,8
246;6,2
246;3,9
246;2,8
246;3,6
246;4,6
246;0
246;7,2
246;3
246;0,1
246;3,5
246;5,4
246;2,2
246;2,8
246;7
246;5,1
246;3,3
246;0
246;4
246;4,4
246;2,8
246;3
246;0
246;0,9
246;4
246;0
246;3,3
246;5,7
246;1,1
246;0,7
246;3,6
246;0
246;0
246;0
246;0
246;4,6
246;2,9
246;0,2
246;3,2
246;1,2
246;0
246;0,5
246;3,7
246;2,9
246;3,3
246;1,9
246;4,7
246;0
246;0
246;0
246;0,8
246;0
246;4,4
246;2,1
246;2,2
246;1,9
246;5,3
246;0
246;0
246;0
246;4,3
246;0
246;4,8
246;0
246;1,6
246;0
246;4,8
246;3,5
246;1,9
246;2,5
246;0
246;5,8
246;0,4
246;2,1
246;3,1
246;3,4
246;1
246;6,2
246;5,7
246;2
246;4,8
246;6,6
246;7
246;8,4
246;2,2
246;2,4
246;1,4
246;5
246;1,7
246;1,3
246;5,7
246;0
246;4,4
246;4,8
246;5,3
246;5,9
246;0,4
246;3,7
246;0
246;6,3
246;0
246;2,6
246;0,1
246;5,9
246;5,2
246;0
246;2,7
246;4,4
246;0,4
246;3,3
246;3
246;4
246;3,9
246;1,5
246;3,8
246;3,6
246;4,9
246;0,7
246;1,4
246;3,1
246;3,9
246;5,1
246;3
246;3,4
246;2,8
246;4,5
246;5,1
246;3
246;5,7
246;4,2
246;0,9
246;3,3
246;2,8
246;0
246;3,9
246;4,7
246;3,2
246;0
246;0
246;6
246;2,7
246;3,7
246;4,2
246;0
246;4,9
246;3,1
246;3,2
246;3,7
246;0
246;2,4
246;4,7
246;2
246;2,9
246;0,7
246;0
246;0
246;3,4
246;0
246;0
246;3,7
246;0
246;1,2
246;2,2
246;4,2
246;3,9
246;0
246;0,1
246;0
246;0
246;0
246;1,7
246;0,1
246;0,8
246;0,3
246;0
246;0
246;0,9
246;5,1
246;0
246;0
246;0
246;3
246;0
246;0
246;0,4
246;1,6
246;0
246;1,5
246;2,1
246;0,8
246;0,2
246;0
246;0
246;3,8
246;3,4
246;0,9
246;1,1
246;2,7
246;2,5
246;5,8
246;2,4
246;0,3
246;0
246;5,6
246;5,5
246;3,6
246;0
246;0,1
246;3
246;4,6
246;3,1
246;2,6
246;5,2
246;0,5
246;4,4
246;0
246;0,2
246;0,5
246;3,1
246;1,5
246;3,8
246;0
246;0,2
246;5,1
246;2,5
246;0
246;3,2
246;0
246;3,2
246;5
246;5,5
246;0
246;0
246;0
246;1
246;5,6
246;0
246;1
246;1,8
246;4,9
246;0
246;2,8
246;0
246;0
246;0
246;1,2
246;6
246;0
246;1,8
246;0,5
246;0,2
246;4
246;4
247;4,9
247;2,5
247;2,3
247;3,5
247;3,9
247;4,8
247;6
247;3
247;3
247;0
247;3,5
247;1,5
247;2,3
247;3
247;4,5
247;0
247;3,1
247;3,2
247;3
247;0,3
247;0
247;2,6
247;3,6
247;2,5
247;4,6
247;0,3
247;6,1
247;6,2
247;3,4
247;0,1
247;1,3
247;4,6
247;5,3
247;3,9
247;2
247;2,2
247;3,6
247;4,4
247;3,6
247;2,7
247;4,5
247;3,7
247;2,1
247;0
247;3,6
247;3,9
247;3,8
247;0,2
247;3,3
247;5,3
247;0
247;1,1
247;1,7
247;4,5
247;6,1
247;6,7
247;0
247;5,8
247;5,2
247;0,6
247;1,6
247;3
247;4,2
247;4,6
247;0
247;0
247;5
247;5,2
247;6
247;5,9
247;5,2
247;5,5
247;0
247;4,8
247;3,6
247;4
247;5,2
247;4,3
247;3,7
247;0
247;5,9
247;4,4
247;5,6
247;6,5
247;5,3
247;3,8
247;5,3
247;0,3
247;2,3
247;5,2
247;1,4
247;3
247;4,3
247;4
247;4,4
247;4,8
247;1,1
247;2,4
247;0,1
247;0
247;3,3
247;6,6
247;2
247;5
247;0,9
247;0
247;2,9
247;3,3
247;2,2
247;2,4
247;3,2
247;1,7
247;4,7
247;3,7
247;1
247;3
247;0,7
247;2,4
247;3
247;3,5
247;0
247;0
247;0
247;3,2
247;5
247;2,5
247;0
247;0
247;4,9
247;5,7
247;0
247;0
247;0
247;0,2
247;3,5
247;5,2
247;0
247;1,6
247;4
247;2,4
247;0
247;3,6
247;3,7
247;4,6
247;3,5
247;3,9
247;4,6
247;0
247;3,6
247;0
247;0
247;0,4
247;2,8
247;3,4
247;0,3
247;2,2
247;4,7
247;3,5
247;0
247;2,7
247;0
247;1,4
247;5,1
247;3,4
247;1,5
247;0
247;0
247;0
247;3,1
247;3
247;0,8
247;3,9
247;0
247;0
247;4,9
247;7,1
247;1,8
247;1,3
247;2,7
247;0,5
247;5,5
247;2,3
247;4,9
247;0
247;0,5
247;5,4
247;3,1
247;3,5
247;4,5
247;0
247;2,9
247;4,9
247;5
247;5
247;6,7
247;2,4
247;3,3
247;1,4
247;7,3
247;0,6
247;4,3
247;1,8
247;3
247;4,5
247;6,2
247;4,5
247;7,1
247;4,4
247;0
247;5,4
247;2,3
247;4,9
247;5,9
247;3,1
247;4,3
247;4,1
247;5,9
247;0
247;1,1
247;5,5
247;0
247;3,6
247;1,6
247;0,3
247;5,3
247;0
247;5,4
247;0,4
247;2,5
247;3,6
247;5
247;4,3
247;0,7
247;0
247;5,5
247;4,5
247;3,1
247;4,3
247;2,1
247;2,6
247;3,4
247;2,9
247;5
247;5
247;0,5
247;5
247;2,8
247;4,2
247;4,3
247;4,3
247;5,7
247;5,9
247;6
247;3,1
247;4,2
247;3,7
247;4,3
247;2,7
247;0
247;0,1
247;4,4
247;4,6
247;2,3
247;3,8
247;4,1
247;0
247;2,4
247;0,3
247;0
247;1,1
247;0
247;0,5
247;0
247;1
247;0,2
247;1,3
247;4,6
247;3,7
247;4,6
247;0,7
247;1,3
247;3,1
247;5,5
247;0,4
247;3,8
247;4
247;0
247;0,1
247;0,3
247;0
247;0
247;0,4
247;0
247;0
247;3,5
247;0,5
247;0,8
247;3,2
247;0
247;0
247;0,1
247;0,7
247;0
247;0
247;0
247;0,3
247;0
247;0
247;2,4
247;2,8
247;3
247;4,9
247;4,9
247;0
247;2
247;1,3
247;4,7
247;3,5
247;0
247;4,8
247;5,8
247;0
247;0
247;0
247;3,1
247;0
247;0
247;5,8
247;3
247;4,4
247;0
247;0
247;5,1
247;0,4
247;0
247;1,3
247;1,9
247;4,5
247;0
247;1,7
247;0
247;0,6
247;4,4
247;3,9
247;4,6
247;0
247;3,9
247;4,4
247;4,5
247;1,7
247;0
247;1,3
247;2
247;0
247;0
247;1,9
247;0,2
247;4,7
247;5,5
247;3,1
247;0
247;1,4
247;3,5
247;0,9
247;2,9
247;4,9
247;0,1
247;0,1
247;0
247;0
247;0
247;0
247;3,5
247;0
247;3,9
247;0
248;1,9
248;1,1
248;0,8
248;2,7
248;1,6
248;0,5
248;2
248;3,3
248;4,1
248;1,4
248;2,6
248;1,1
248;3,5
248;5,3
248;3,5
248;3,6
248;4,3
248;3
248;0,9
248;3,1
248;3,5
248;0
248;2,1
248;3,2
248;3,3
248;5,2
248;2,4
248;2,5
248;2,1
248;0,1
248;2,4
248;2,7
248;3,4
248;2,4
248;2,4
248;3,7
248;2,7
248;2,1
248;5,3
248;0
248;1,8
248;1,8
248;2,1
248;3,9
248;3
248;2,9
248;3,7
248;1,6
248;0
248;0
248;4
248;0
248;0
248;0
248;5
248;3
248;2
248;5,9
248;0,9
248;7,3
248;4,4
248;4,3
248;4,7
248;5,6
248;2,8
248;4,1
248;0,1
248;4,2
248;4,6
248;4,6
248;4,8
248;0,5
248;2,4
248;4,9
248;3,8
248;3
248;3,2
248;0
248;5,4
248;6,4
248;4,3
248;2,4
248;4,2
248;6,8
248;2,3
248;5,9
248;3,1
248;3,4
248;4,2
248;1,2
248;0
248;4,4
248;0,1
248;3
248;5,3
248;5,4
248;2,7
248;4,6
248;2,6
248;4,7
248;4,8
248;2,7
248;4
248;0
248;4,1
248;4,2
248;3,7
248;5,7
248;2,4
248;5,4
248;5,6
248;3,8
248;2,6
248;0
248;4,7
248;0
248;4,5
248;6,2
248;3,5
248;4,3
248;3,5
248;4
248;0
248;3,5
248;0,3
248;3,7
248;4
248;5,5
248;5,1
248;4,5
248;5,6
248;1,1
248;2,1
248;2,7
248;4,6
248;2,3
248;4,4
248;0,7
248;4,3
248;2,9
248;0,2
248;1,2
248;3,1
248;4
248;4,2
248;4,5
248;0,2
248;5,7
248;3,5
248;4,7
248;3,4
248;4
248;0
248;5
248;5,1
248;4,5
248;3,1
248;0
248;3,9
248;0,7
248;6,1
248;5,2
248;1,5
248;4,2
248;4,9
248;3,8
248;3,1
248;2,5
248;2,7
248;3,7
248;2,5
248;0
248;4
248;4,1
248;3,7
248;3,3
248;2,3
248;3,5
248;0
248;0
248;3,9
248;4,2
248;3,3
248;3,3
248;2,7
248;0
248;0
248;1,6
248;4,2
248;0
248;4,7
248;4,8
248;5,1
248;6,2
248;4,8
248;3,5
248;0
248;4,3
248;3,4
248;1,7
248;0
248;1,3
248;1,7
248;3,4
248;2,5
248;0
248;0
248;0
248;3,3
248;4,9
248;3,6
248;2,9
248;2
248;0
248;5,6
248;3,8
248;5,4
248;1,7
248;3,7
248;0
248;3,9
248;0,7
248;3,1
248;4,8
248;6
248;3,6
248;6,1
248;6,5
248;3,2
248;4,1
248;4,6
248;2,9
248;3,4
248;6
248;3,7
248;3
248;2
248;2,1
248;5,5
248;2,7
248;6,9
248;4,7
248;5
248;6,2
248;0
248;0,6
248;0,1
248;1,2
248;1,4
248;0,2
248;2,6
248;3,1
248;5,2
248;3,8
248;0,1
248;4,8
248;2,8
248;0
248;5,7
248;2,1
248;2,3
248;3,3
248;4,9
248;3,7
248;4
248;5,2
248;0
248;3,7
248;3,5
248;4,3
248;5,3
248;3
248;5,8
248;3
248;3,3
248;3,7
248;0,3
248;0,4
248;3,7
248;6,2
248;3
248;3
248;4,1
248;4,4
248;0
248;0
248;1,7
248;0
248;0
248;3,6
248;3,6
248;4,9
248;6
248;0
248;1,3
248;2,9
248;1,5
248;0,1
248;2,1
248;4,4
248;1,3
248;0
248;4,3
248;5,3
248;3
248;3,8
248;5,2
248;4,2
248;0
248;1,6
248;0
248;0,5
248;2,7
248;1,3
248;0
248;0
248;2,5
248;2,5
248;2,7
248;1,3
248;2,3
248;2,8
248;1,7
248;0,8
248;2,3
248;3,8
248;0
248;0
248;0
248;0
248;1,8
248;0
248;1,2
248;0
248;2,7
248;3,9
248;2,3
248;4,9
248;0
248;3,2
248;4
248;0
248;4,9
248;4,1
248;0
248;5,6
248;5
248;0
248;0
248;1,5
248;4,6
248;0
248;5,2
248;6,2
248;7,1
248;3,9
248;4,8
248;0
248;1,7
248;0,6
248;3,9
248;0,7
248;1,3
248;1,6
248;0
248;4,9
248;5
248;0,4
248;0,2
248;3,6
248;1,3
248;4,2
248;4,2
248;0
248;0,8
248;1,6
248;3,4
248;3,8
248;0,4
248;0
248;0
248;4
248;0
248;1,8
248;3,4
248;4,4
248;0
248;2,7
248;4,4
248;0,8
249;3,4
249;0,6
249;3,3
249;4
249;1,5
249;0,8
249;2,3
249;2
249;5,7
249;2,2
249;4,7
249;1,6
249;2,2
249;2,5
249;1,4
249;3,3
249;0
249;0
249;0,1
249;3
249;3,1
249;3,8
249;0
249;3,4
249;4,2
249;1,7
249;3,1
249;3,4
249;2,5
249;2,5
249;2,5
249;3,5
249;0
249;3,8
249;4
249;2,7
249;0
249;3,2
249;3,6
249;0
249;3,6
249;2,4
249;4,4
249;3,9
249;4,2
249;0
249;1,4
249;0,1
249;0
249;3,4
249;3,4
249;7,2
249;4,3
249;4,1
249;3
249;5,2
249;5,5
249;5,2
249;5,7
249;5,2
249;6,9
249;4,2
249;4,8
249;4,4
249;4,2
249;2,6
249;0
249;2,9
249;5,1
249;4,3
249;4,9
249;5,5
249;6,1
249;5,4
249;2,2
249;0
249;5,6
249;6,3
249;6,8
249;7
249;9,2
249;4,7
249;3,2
249;5,1
249;2,8
249;2,7
249;2,4
249;4
249;5,1
249;0
249;1,3
249;3,2
249;4,5
249;5
249;5,1
249;4,3
249;4,4
249;4,7
249;4,8
249;5,2
249;1,3
249;3,9
249;5,6
249;4,6
249;4,1
249;6,2
249;3,7
249;3
249;6,1
249;3,1
249;5,3
249;0
249;3,3
249;4,6
249;1,4
249;5,6
249;1
249;1,3
249;2,4
249;1
249;0,3
249;4,2
249;1,7
249;3,4
249;0
249;1,8
249;3,7
249;0
249;2,7
249;0,7
249;3,5
249;0
249;0,8
249;2,2
249;4,5
249;2,8
249;0
249;0
249;1,2
249;6
249;4,7
249;6,4
249;0
249;3,5
249;0
249;6,1
249;0
249;0
249;2,2
249;1,7
249;1,4
249;4,9
249;0,2
249;2,8
249;2,3
249;0,5
249;1,6
249;0
249;1,3
249;1,4
249;5,1
249;4,5
249;3,1
249;3,2
249;4
249;2,8
249;3,8
249;4,6
249;0,1
249;3,4
249;0,5
249;2,9
249;0,7
249;5,2
249;4,7
249;5,8
249;0
249;5,5
249;0
249;0
249;0
249;0
249;0
249;3,2
249;6
249;3,9
249;0,4
249;0
249;3,6
249;3,4
249;3,8
249;3,5
249;2,3
249;0
249;2
249;0,6
249;0,8
249;2,1
249;0,9
249;3,6
249;1,1
249;3,2
249;0
249;1,3
249;2
249;5
249;1,6
249;0
249;5,3
249;6,4
249;1,8
249;0
249;3
249;5,2
249;6
249;4,8
249;5,8
249;7,3
249;4,4
249;0
249;3,8
249;5
249;5,1
249;5,4
249;5,6
249;3,1
249;0
249;2,5
249;5,5
249;2,9
249;5,7
249;4,4
249;5,6
249;5,7
249;7,8
249;5,1
249;0,6
249;0,2
249;1,8
249;2,8
249;4,9
249;0
249;3,1
249;0
249;6
249;1,9
249;1,9
249;2,4
249;1,5
249;4
249;4,8
249;4,5
249;3,4
249;4,6
249;3,7
249;3,4
249;2,2
249;4
249;4,4
249;1,5
249;3,3
249;4,2
249;3,5
249;5,4
249;5,9
249;3,1
249;3
249;0
249;0
249;3,1
249;4
249;2,2
249;3,9
249;4,3
249;2,9
249;3,1
249;2,7
249;2,5
249;0
249;0,1
249;0
249;0
249;3,5
249;3,5
249;2,7
249;3,6
249;3,4
249;1,7
249;1,3
249;4,3
249;0
249;3,4
249;0
249;3,2
249;4
249;0,2
249;0,1
249;0,2
249;3,4
249;1,2
249;0
249;1,5
249;0
249;1,1
249;1,6
249;0
249;3,7
249;3,8
249;0,6
249;4
249;0
249;0
249;0
249;0
249;0
249;3,2
249;3
249;0,9
249;2,8
249;4,8
249;4
249;0
249;0
249;0
249;0
249;0
249;0
249;0
249;4,3
249;1,7
249;0
249;0
249;0
249;4
249;5,7
249;5,5
249;0
249;0
249;0
249;0,3
249;3,3
249;1,1
249;0
249;3,9
249;4,3
249;0,2
249;0,7
249;1,1
249;2,7
249;1
249;3,5
249;0,2
249;0,1
249;0,1
249;4,4
249;0,1
249;0,5
249;0
249;3,6
249;0,7
249;6
249;2,9
249;0,9
249;4,9
249;0
249;0
249;0
249;2,7
249;0
249;0
249;0,1
249;4,8
249;0
249;0
249;0
250;2,2
250;3,1
250;2,4
250;4
250;4
250;4,4
250;4,3
250;5,4
250;5,2
250;3,3
250;1,8
250;2,8
250;3,5
250;4,5
250;2,4
250;2,5
250;4,6
250;0
250;1,8
250;0
250;5,2
250;2,2
250;2
250;2,5
250;3,7
250;1,5
250;4,8
250;2,9
250;4
250;5,6
250;2,3
250;0
250;2,6
250;4,3
250;3,9
250;3,8
250;5,2
250;5
250;6,2
250;4,6
250;2,1
250;2,9
250;1,9
250;5,8
250;2,4
250;3,2
250;4,1
250;4,2
250;6,3
250;3,3
250;4
250;4,7
250;5,3
250;6,7
250;7,2
250;5,2
250;2,1
250;6,9
250;2,6
250;2,8
250;3,4
250;5,3
250;4,5
250;5,3
250;3,3
250;6
250;3,5
250;5
250;5,3
250;1,6
250;3,3
250;4
250;5,3
250;6,7
250;5,4
250;5,4
250;6,4
250;3,9
250;4
250;6,2
250;4,1
250;2
250;6
250;2,1
250;3,2
250;3,8
250;4,5
250;5,8
250;7,3
250;7,8
250;5,9
250;0,7
250;2,8
250;2,4
250;5
250;0
250;0
250;2,4
